,id,location,created_at,username,,following,followers,retweetcount,favorite,text
1049,1.57E+18,,9/24/22 17:25,OurRevolution,,2137,148333,0,4,"Make some calls for John and flip this senate seat : https://t.co/saogsztoSb

If you canâ€™t spare the time, send us a small donation to help fund our GOTV machine in swing states like PA and Wisconsin:   https://t.co/v5jDCuwJoM"
1050,1.57E+18,,9/24/22 17:24,OurRevolution,,2137,148333,16,48,John Fetterman is the ONLY candidate in the PA Senate race who cares about reproductive freedom. Letâ€™s make sure he defeats Oz in November. https://t.co/RzYdcYDIRO
1051,1.57E+18,,9/24/22 17:23,carolgreenwell7,,394,184,154,0,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaO"
1052,1.57E+18,texas,9/24/22 17:23,KellyDr49377345,,617,292,28,0,"Fetterman Launches Food Truck To Campaign For Him Across Pennsylvania

Fettermobile is a food truck-style vehicle that will crisscross PA, organizing, registering voters, selling merchandise, and informing about John Fettermanâ€™s Senate campaign.
#OurBlueVoice 
#ProudBlue22 https://t.co/Ltp6AO0xRU"
1053,1.57E+18,"69420 coral ridge, gbr",9/24/22 17:23,APufferfish29,,635,406,0,3,@D0m1n8tor The fact that everyone is saying Laxalt will win makes me extremely confident we will take the senate (Ga and Pa we will basically win one).
1054,1.57E+18," bigcity , pa",9/24/22 17:22,pghdrew,,1121,1898,154,0,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaO"
1055,1.57E+18,"pennsylvania, usa",9/24/22 17:22,Rudiethedog,,1699,304,154,0,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaO"
1056,1.57E+18,,9/24/22 17:21,DoYouHaveAClue,,247,126,0,0,"@bevansse @trumptrainmaine @StephonKennedy @JohnFetterman Well seeing as one Senate seat is open, no.  If PA were deemed their primary residence they would be eligible.

Thanks for trying.  Please play again."
1057,1.57E+18,"furry falls, catville",9/24/22 17:19,TomKattman,,2503,3123,0,1,"@AHMalcolm @EdMorrissey â€œThe clear implication of all this dodging is that Fettermanâ€™s not up to the job or the campaign â€” and theyâ€™re trying to cover it up.â€

And his campaignâ€™s bet on PA Dems to not care if John is a placeholder for anonymous staffers doing his actual Senate work, &amp; to vote D anyway."
1058,1.57E+18,"fairhope, al",9/24/22 17:17,drsuebryza,,788,1246,1861,0,"We are going to flip these 5 seats to increase our Democratic majority in the U.S. Senate:

Tim Ryan (OH)
John Fetterman (PA)
Cheri Beasley (NC)
Val Demings (FL)
Mandela Barnes (WI)

Chip in $10, $25, $50, $100 or more to support our grassroots efforts: https://t.co/Z3F4lTLVaa https://t.co/qPBmNQKKDY"
1059,1.57E+18,usa,9/24/22 17:15,Ballina2015,,923,410,28,0,"Fetterman Launches Food Truck To Campaign For Him Across Pennsylvania

Fettermobile is a food truck-style vehicle that will crisscross PA, organizing, registering voters, selling merchandise, and informing about John Fettermanâ€™s Senate campaign.
#OurBlueVoice 
#ProudBlue22 https://t.co/Ltp6AO0xRU"
1060,1.57E+18,"pottstown, pa",9/24/22 17:12,JoshFrPottstown,,354,379,35,0,Letters: Josh Shapiro Fought for Covid School Shutdowns https://t.co/Ryo38LXK0A via @WSJ
1061,1.57E+18,"florida, usa",9/24/22 17:11,beachlifelinda1,,33512,33342,28,0,"Fetterman Launches Food Truck To Campaign For Him Across Pennsylvania

Fettermobile is a food truck-style vehicle that will crisscross PA, organizing, registering voters, selling merchandise, and informing about John Fettermanâ€™s Senate campaign.
#OurBlueVoice 
#ProudBlue22 https://t.co/Ltp6AO0xRU"
1062,1.57E+18,,9/24/22 17:11,namwella1961,,10106,10013,28,0,"Fetterman Launches Food Truck To Campaign For Him Across Pennsylvania

Fettermobile is a food truck-style vehicle that will crisscross PA, organizing, registering voters, selling merchandise, and informing about John Fettermanâ€™s Senate campaign.
#OurBlueVoice 
#ProudBlue22 https://t.co/Ltp6AO0xRU"
1063,1.57E+18,"atlanta, ga",9/24/22 17:10,ResisterChic,,51058,50991,28,60,"Fetterman Launches Food Truck To Campaign For Him Across Pennsylvania

Fettermobile is a food truck-style vehicle that will crisscross PA, organizing, registering voters, selling merchandise, and informing about John Fettermanâ€™s Senate campaign.
#OurBlueVoice 
#ProudBlue22 https://t.co/Ltp6AO0xRU"
1064,1.57E+18,,9/24/22 17:09,tishasample2367,,390,45,2,0,"@JohnFetterman I think you meant to text this to your parents. I'm sure they'll Venmo you the $5 John, considering they paid you over 50k a few years back

https://t.co/zN0TbA1onx"
1065,1.57E+18,france,9/24/22 17:08,loutroporgos,,964,664,28,0,"â­Flippable Five! US Senate 
@TimRyan(OH) 
@JohnFetterman (PA)
@CheriBeasleyNC(NC) 
@valdemings(FL) 
@TheOtherMandela (WI)
All have tried &amp; proven professional records. Theyâ€™re the BEST for America. 

Out-of-starters can help â¬‡ï¸
https://t.co/mwEvx3uRYw
#DemVoice1 #ONEV1 #BlueDot https://t.co/8nbGe2WQp8"
1066,1.57E+18,"new  smalltown , usa",9/24/22 17:08,EmpireStatePol,,642,788,0,0,"@rhainman @politicsrea Not really, if the senate is close, a Republican senator from PA will make all the difference."
1067,1.57E+18,jawja,9/24/22 17:08,RuKiddinmesigh,,3138,1350,154,0,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaO"
1068,1.57E+18,,9/24/22 17:06,SamLyda3,,517,514,2,0,"@JohnFetterman I agree John... but can't you ask your parents to pay them? They paid for your life until age 49, I don't think they'd mind. Makes you a #FakeBlueCollar though

https://t.co/ETDcTFW9OC"
1069,1.57E+18,,9/24/22 17:06,YoungMo18983473,,294,29,417,0,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react."
1070,1.57E+18,earth-1218,9/24/22 17:06,snelson66,,195,123,0,0,"Sorry, @LeaderMcConnell, no matter how much money your Senate Leadership Fund PAC throws behind New Jersey residents running for PA senate, @JohnFetterman is still going to win. #VoteBlue2022"
1071,1.57E+18,united states,9/24/22 17:05,LynneM54909830,,174,87,417,0,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react."
1072,1.57E+18,"paris, ile de france",9/24/22 17:03,NSadathe,,750,165,0,0,Nou met dim tout sa nou vle. Men map di nou si PM Claude Joseph aprÃ¨ lanmÃ´ prezidan Jovenel MoÃ¯se te jwenn yon antant ak senatÃ¨ Joseph Lambert prezidan sena an jodia nou pa tap nan tout sa nou ye la. Nou pa janm gen kouraj pou nou pran desizyon kap bon pou peyi an le sa nesesÃ¨.
1073,1.57E+18,,9/24/22 17:03,pie4546,,57,199,417,0,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react."
1074,1.57E+18,,9/24/22 17:03,judyharp126,,399,69,3,0,"@JohnFetterman @FetterMobile Make sure you don't hold up the truck with a shotgun just cause it's black 

https://t.co/MRMSDEGmJn"
1075,1.57E+18,,9/24/22 17:02,SusanGi64895843,,59,3,417,0,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react."
1076,1.57E+18,3rd rock from the sun,9/24/22 17:02,Mad_as_heII,,1955,3636,28,0,"â­Flippable Five! US Senate 
@TimRyan(OH) 
@JohnFetterman (PA)
@CheriBeasleyNC(NC) 
@valdemings(FL) 
@TheOtherMandela (WI)
All have tried &amp; proven professional records. Theyâ€™re the BEST for America. 

Out-of-starters can help â¬‡ï¸
https://t.co/mwEvx3uRYw
#DemVoice1 #ONEV1 #BlueDot https://t.co/8nbGe2WQp8"
1077,1.57E+18,"new jersey, usa",9/24/22 17:01,_24_mar_,,904,1139,417,0,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react."
1078,1.57E+18,"pennsylvania, usa",9/24/22 16:59,mrsstarr2011,,4996,4272,154,0,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaO"
1079,1.57E+18,,9/24/22 16:59,Peggyed41450907,,4987,4301,9,0,What was candidate Fetterman thinking when he pointed a gun at an innocent black man who was just  out joggingâ€¦. https://t.co/faGvSG7vsU
1080,1.57E+18,"chicago, il",9/24/22 16:59,ElectBlue2022,,83805,76740,154,0,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaO"
1081,1.57E+18,,9/24/22 16:56,auntfifi4trump,,53,389,417,0,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react."
1082,1.57E+18,under water florida,9/24/22 16:55,OglyFederico,,3992,4070,154,0,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaO"
1083,1.57E+18,"florida, usa",9/24/22 16:54,debraforreal,,2135,1651,154,0,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaO"
1084,1.57E+18,"arizona, usa",9/24/22 16:51,WeArePatriots2,,8270,7833,0,0,"@JohnFetterman with another ðŸ”¥ video showing Dr. Oz's many lies he's said.
He's not fit for PA, vote Fetterman for Senate! #MobilizeForMidterms https://t.co/tI5hQSWePS"
1085,1.57E+18,,9/24/22 16:48,09_cheryl,,590,268,0,1,@BCross052422 Voting for blue Fetterman in PA for Senate.
1086,1.57E+18,planet earthðÿœðÿ¾vegas strong,9/24/22 16:47,Eathbound420,,53481,57540,154,0,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaO"
1087,1.57E+18,,9/24/22 16:46,bill_acsurf,,75,230,417,0,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react."
1088,1.57E+18,,9/24/22 16:43,DanaSchoonover1,,672,1284,417,0,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react."
1089,1.57E+18,,9/24/22 16:42,lubacox103,,443,51,3,0,"@JohnFetterman @FetterMobile Make sure you don't hold up the truck with a shotgun just cause it's black 

https://t.co/MRMSDEGmJn"
1090,1.57E+18," bigcity , pa",9/24/22 16:41,luckyvalpal,,4478,3590,417,0,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react."
1091,1.57E+18,,9/24/22 16:40,lubacox103,,443,51,2,0,"@JohnFetterman I think you meant to text this to your parents. I'm sure they'll Venmo you the $5 John, considering they paid you over 50k a few years back

https://t.co/zN0TbA1onx"
1092,1.57E+18,,9/24/22 16:40,ambulsiva,,0,21,0,0,https://t.co/rmrlaHnYyq
1093,1.57E+18,,9/24/22 16:36,shawnftcole,,408,39,3,7,"@JohnFetterman @FetterMobile Make sure you don't hold up the truck with a shotgun just cause it's black 

https://t.co/MRMSDEGmJn"
1094,1.57E+18,,9/24/22 16:36,Patrick40799748,,1836,651,417,0,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react."
1095,1.57E+18,,9/24/22 16:35,shawnftcole,,408,39,2,5,"@JohnFetterman I think you meant to text this to your parents. I'm sure they'll Venmo you the $5 John, considering they paid you over 50k a few years back

https://t.co/zN0TbA1onx"
1096,1.57E+18,united states,9/24/22 16:33,GoldnemovesGold,,11299,10264,1003,0,"PA Democrat John Fetterman has a long history of not paying taxes. Dozens of liens. More than $25k owed. Big supporter of public schools, but school district had to sue him for unpaid tax bills. From 2016: https://t.co/lILw5q7kOH  And today: https://t.co/8ehWpWsYYK"
1097,1.57E+18,pennsylvania,9/24/22 16:29,JoCinWB,,628,397,1,0,@TracyT77358764 @BethMAGAorBUST @POTUS_15 @DrOz How much Tax has Dr. Oz paid in PA? https://t.co/bKH6ctc6Kb         check this out!
1098,1.57E+18,cowlitz clackamas tribal land,9/24/22 16:28,persistentpengn,,8496,9070,1,0,"NH #DonBolduc/AZ #BlakeMasters/WA #TiffanySmiley/PA #MehmetOz - #magaGOP's for US Senate - scrubbed their websites of their REAL views, betting we can't remember what they've said. They are each unfit for #USSenate - a body created to #ProtectDemocracy, not destroy it. #BlueIn22 https://t.co/pL76U2wY1w"
1099,1.57E+18,,9/24/22 16:28,ChaffJason,,446,224,1,0,"If nothing else, Fetterman will be, by far, the closing thing weâ€™ve seen to a true Yinzer seated in the US Senate. I know heâ€™ll represent and need support from all of PA. But thereâ€™s something to the Pittsburgh/Western PA regional identity, and heâ€™s definitely one of us."
1100,1.57E+18,usa,9/24/22 16:27,BBBUSA1,,1162,469,1,2,"NH #DonBolduc/AZ #BlakeMasters/WA #TiffanySmiley/PA #MehmetOz - #magaGOP's for US Senate - scrubbed their websites of their REAL views, betting we can't remember what they've said. They are each unfit for #USSenate - a body created to #ProtectDemocracy, not destroy it. #BlueIn22 https://t.co/pL76U2wY1w"
1101,1.57E+18,"yardley, pa",9/24/22 16:27,steveforpasen,,105,571,25,0,Out with the Falls Township Democrats supporting Ashley Ehasz and Steve Santarsiero for PA Senate! https://t.co/JiKSHrMKTb
1102,1.57E+18,,9/24/22 16:26,MARTINHANNIGAN7,,55,16,417,0,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react."
1103,1.57E+18,"ohio and nyc, usa",9/24/22 16:25,JC61479,,6523,6831,28,0,"â­Flippable Five! US Senate 
@TimRyan(OH) 
@JohnFetterman (PA)
@CheriBeasleyNC(NC) 
@valdemings(FL) 
@TheOtherMandela (WI)
All have tried &amp; proven professional records. Theyâ€™re the BEST for America. 

Out-of-starters can help â¬‡ï¸
https://t.co/mwEvx3uRYw
#DemVoice1 #ONEV1 #BlueDot https://t.co/8nbGe2WQp8"
1104,1.57E+18,,9/24/22 16:25,Karlene02573930,,5211,5562,28,0,"â­Flippable Five! US Senate 
@TimRyan(OH) 
@JohnFetterman (PA)
@CheriBeasleyNC(NC) 
@valdemings(FL) 
@TheOtherMandela (WI)
All have tried &amp; proven professional records. Theyâ€™re the BEST for America. 

Out-of-starters can help â¬‡ï¸
https://t.co/mwEvx3uRYw
#DemVoice1 #ONEV1 #BlueDot https://t.co/8nbGe2WQp8"
1105,1.57E+18," smalltown , pa.",9/24/22 16:25,NewCastleNews,,59,4577,0,0,Separate bills that would eliminate out-of-pocket costs for certain genetic testing and supplemental breast cancer screenings moved through the state Senate committee on Banking &amp; Insurance this week and are in line for a potential vote. https://t.co/jtWjOVAX5T
1106,1.57E+18,,9/24/22 16:24,sxratxekvte1702,,401,67,2,0,"@JohnFetterman I agree John... but can't you ask your parents to pay them? They paid for your life until age 49, I don't think they'd mind. Makes you a #FakeBlueCollar though

https://t.co/ETDcTFW9OC"
1107,1.57E+18,"northampton, ma",9/24/22 16:21,billscher,,7423,27900,6,0,"NEW: Fettermanâ€™s clemency crusade as PAâ€™s lieutenant gov has emerged as a battle line in his Senate race against Dr. Oz. I took a look at some of the cases the GOP is emphasizing and the nuance around PAâ€™s mandatory life sentence for 2nd degree murder. 

https://t.co/IHnd4RY2FU"
1108,1.57E+18,haiti,9/24/22 16:21,CiviqueEtmoral,,958,22634,4,13,"Yon Bon Sitwayen Ayisyen Pa Bezwen #SenatÃ¨,#Depite, #Prezidan #Minis oubyen nenpot Pos nan Leta Pou l Itil Peyi l HaÃ¯ti ðŸ‡­ðŸ‡¹Yon Bon Sitwayen toujou konnen li osÃ¨vis peyi l nenpot sa lâ€™ap fÃ© Bon nan Kominote a ap itil peyi l.âœï¸âœï¸âœï¸"
1109,1.57E+18, bigcity ,9/24/22 16:20,NewsAddict2,,1894,940,0,0,Dr. Mehmet Oz releases health records to spotlight John Fetterman's stroke https://t.co/muWiPAW5fp via @bctimes
1110,1.57E+18," bigcity , pa",9/24/22 16:20,TheGarrettMoore,,2211,656,1,7,"If nothing else, Fetterman will be, by far, the closing thing weâ€™ve seen to a true Yinzer seated in the US Senate. I know heâ€™ll represent and need support from all of PA. But thereâ€™s something to the Pittsburgh/Western PA regional identity, and heâ€™s definitely one of us."
