,id,concatenated,created_at,username,,following,followers,retweetcount,favorite,text,location
3542,1.57E+18,"Scoop: Josh Shapiro, the Democrat running for PA governor, has a notable co-host for a fundraiser tonight: Sheryl Bartos Ã¢â‚¬â€ wife of Jeff Bartos, a two-time statewide GOP candidate and, more pointedly, the co-chair of Dr. OzÃ¢â‚¬â„¢s Senate campaign. https://t.co/9hbE3pvmedbay area, ca",9/21/22 22:27,Cable1978,,617,131,243,0,"Scoop: Josh Shapiro, the Democrat running for PA governor, has a notable co-host for a fundraiser tonight: Sheryl Bartos Ã¢â‚¬â€ wife of Jeff Bartos, a two-time statewide GOP candidate and, more pointedly, the co-chair of Dr. OzÃ¢â‚¬â„¢s Senate campaign. https://t.co/9hbE3pvmed","bay area, ca"
3543,1.57E+18,PA News: SB 225 passed the State Senate unanimously! This prior authorization reform would reduce barriers for transplant patients. Dr. David Porter of Penn Medicine sent a letter to the PA House of Representatives asking for immediate passage of SB 225. https://t.co/C3DGFobWwY,9/21/22 22:27,BTMPublicPolicy,,856,2629,1,13,PA News: SB 225 passed the State Senate unanimously! This prior authorization reform would reduce barriers for transplant patients. Dr. David Porter of Penn Medicine sent a letter to the PA House of Representatives asking for immediate passage of SB 225. https://t.co/C3DGFobWwY,
3544,1.57E+18,"@DrOz PA can't afford to have a con man like you as their Senator.

Your ol' buddy thinks YOU'RE WRONG FOR THE JOB.

Sheeze, Mehmet. Give it up. You're going nowhere except back to NJ.

https://t.co/hr8net814y",9/21/22 22:26,12HappyPuffins,,282,77,2,10,"@DrOz PA can't afford to have a con man like you as their Senator.

Your ol' buddy thinks YOU'RE WRONG FOR THE JOB.

Sheeze, Mehmet. Give it up. You're going nowhere except back to NJ.

https://t.co/hr8net814y",
3545,1.57E+18,".
World News Tonight: Quinnipiac Polls left - GOP Go RIGHT

https://t.co/ffCqoFRm7a
https://t.co/qKLTwlbtoF
https://t.co/f4HX8feI3G

U.S.DEBT {https://t.co/F5aAkEGJVi}HUGE

Abc:Fox:Oan:Cnn:Cbs:Nbc:Bbc:Msnbc:Whtm:Cnbc:Tx:Can:Ca:Pbs:Wtnh:Ctv:Bce:Tvo:Chek:Bnn:Gma3:Gbr:Aus:Nzl:Ny:Pa: https://t.co/umqPEJLbX1",9/21/22 22:21,CharlesAHenriq1,,5002,372,0,1,".
World News Tonight: Quinnipiac Polls left - GOP Go RIGHT

https://t.co/ffCqoFRm7a
https://t.co/qKLTwlbtoF
https://t.co/f4HX8feI3G

U.S.DEBT {https://t.co/F5aAkEGJVi}HUGE

Abc:Fox:Oan:Cnn:Cbs:Nbc:Bbc:Msnbc:Whtm:Cnbc:Tx:Can:Ca:Pbs:Wtnh:Ctv:Bce:Tvo:Chek:Bnn:Gma3:Gbr:Aus:Nzl:Ny:Pa: https://t.co/umqPEJLbX1",
3546,1.57E+18,"@Intricate1119 @RGuy1152 Hopefully PA Democrats will show up to put Fetterman in the Senate and keep that dog murdering conman out. 

Also important, Pennsylvania's governor race. There's a J6 participant running for governor and he'd definitely ban abortion in the state. bigcity ",9/21/22 22:18,skateintraffic,,2012,887,0,1,"@Intricate1119 @RGuy1152 Hopefully PA Democrats will show up to put Fetterman in the Senate and keep that dog murdering conman out. 

Also important, Pennsylvania's governor race. There's a J6 participant running for governor and he'd definitely ban abortion in the state.", bigcity 
3547,1.57E+18,"Fetterman failed to preside over Pennsylvania Senate 33% of the time, but attended every pardons board meeting https://t.co/H4k6o39rnh #FoxNews this says everything to a PA voter. YOU DON'T COUNT @DrOz",9/21/22 22:18,Muskadoptme,,3853,2343,0,0,"Fetterman failed to preside over Pennsylvania Senate 33% of the time, but attended every pardons board meeting https://t.co/H4k6o39rnh #FoxNews this says everything to a PA voter. YOU DON'T COUNT @DrOz",
3548,1.57E+18,"@DrOz Outsourcing the PA Senate seat to N J seems short sighted.connecticut, usa",9/21/22 22:14,susan_debevec,,1810,601,0,3,@DrOz Outsourcing the PA Senate seat to N J seems short sighted.,"connecticut, usa"
3549,1.57E+18,"We are going to flip these 5 seats to increase our Democratic majority in the U.S. Senate:

Tim Ryan (OH)
John Fetterman (PA)
Cheri Beasley (NC)
Val Demings (FL)
Mandela Barnes (WI)

Chip in $10, $25, $50, $100 or more to support our grassroots efforts: https://t.co/Z3F4lTLVaa https://t.co/qPBmNQKKDYkansas",9/21/22 22:13,Anneinthemiddle,,334,264,1851,0,"We are going to flip these 5 seats to increase our Democratic majority in the U.S. Senate:

Tim Ryan (OH)
John Fetterman (PA)
Cheri Beasley (NC)
Val Demings (FL)
Mandela Barnes (WI)

Chip in $10, $25, $50, $100 or more to support our grassroots efforts: https://t.co/Z3F4lTLVaa https://t.co/qPBmNQKKDY",kansas
3550,1.57E+18,"Scoop: Josh Shapiro, the Democrat running for PA governor, has a notable co-host for a fundraiser tonight: Sheryl Bartos Ã¢â‚¬â€ wife of Jeff Bartos, a two-time statewide GOP candidate and, more pointedly, the co-chair of Dr. OzÃ¢â‚¬â„¢s Senate campaign. https://t.co/9hbE3pvmed",9/21/22 22:09,ahblizz,,568,567,243,0,"Scoop: Josh Shapiro, the Democrat running for PA governor, has a notable co-host for a fundraiser tonight: Sheryl Bartos Ã¢â‚¬â€ wife of Jeff Bartos, a two-time statewide GOP candidate and, more pointedly, the co-chair of Dr. OzÃ¢â‚¬â„¢s Senate campaign. https://t.co/9hbE3pvmed",
3551,1.57E+18,"We are going to flip these 5 seats to increase our Democratic majority in the U.S. Senate:

Tim Ryan (OH)
John Fetterman (PA)
Cheri Beasley (NC)
Val Demings (FL)
Mandela Barnes (WI)

Chip in $10, $25, $50, $100 or more to support our grassroots efforts: https://t.co/Z3F4lTLVaa https://t.co/qPBmNQKKDY",9/21/22 22:08,AdamJRusch,,344,31,1851,0,"We are going to flip these 5 seats to increase our Democratic majority in the U.S. Senate:

Tim Ryan (OH)
John Fetterman (PA)
Cheri Beasley (NC)
Val Demings (FL)
Mandela Barnes (WI)

Chip in $10, $25, $50, $100 or more to support our grassroots efforts: https://t.co/Z3F4lTLVaa https://t.co/qPBmNQKKDY",
3552,1.57E+18,"We scored every candidate for PA House, Senate, and Governor according to our priorities so every nurse in PA has the information to know who stands with nurses and our values, and who doesnÃ¢â‚¬â„¢t. 

Check the 2022 Nurse Priorities Election Scorecard: https://t.co/0ezFY8hp6epennsylvania",9/21/22 22:07,nursesofpa,,546,1163,3,3,"We scored every candidate for PA House, Senate, and Governor according to our priorities so every nurse in PA has the information to know who stands with nurses and our values, and who doesnÃ¢â‚¬â„¢t. 

Check the 2022 Nurse Priorities Election Scorecard: https://t.co/0ezFY8hp6e",pennsylvania
3553,1.57E+18,"@AmoneyResists @birdydownunder I will do cartwheels if I am wrong but look for it this fall especially if itÃ¢â‚¬â„¢s within 2 points or less. One of the Senate races in OH, PA, MI, AZ, GA, FL will be tossed out by either the GOP Governor or Legislators. Ex, Warnock defeats Walker but Walker still Ã¢â‚¬Å“winsÃ¢â‚¬ÂÃ°Å¸â„¢â€ž",9/21/22 22:05,IdaMann66460174,,251,107,0,5,"@AmoneyResists @birdydownunder I will do cartwheels if I am wrong but look for it this fall especially if itÃ¢â‚¬â„¢s within 2 points or less. One of the Senate races in OH, PA, MI, AZ, GA, FL will be tossed out by either the GOP Governor or Legislators. Ex, Warnock defeats Walker but Walker still Ã¢â‚¬Å“winsÃ¢â‚¬ÂÃ°Å¸â„¢â€ž",
3554,1.57E+18,"Here's the deal: a 50/50 Senate isn't cutting it. Expanding the Dem majority means we NEED to win PA + WI.

Last I checked, for Senate roll call, B comes before FÃ¢â‚¬Â¦but with your help, @johnfetterman and I ~can~ be the 51st *and* 52nd vote Ã¢Å¡Â¡Ã¯Â¸Â https://t.co/sqZS4dEDgxbrooklyn, ny",9/21/22 22:03,FerrugiariGlenn,,6572,6472,494,0,"Here's the deal: a 50/50 Senate isn't cutting it. Expanding the Dem majority means we NEED to win PA + WI.

Last I checked, for Senate roll call, B comes before FÃ¢â‚¬Â¦but with your help, @johnfetterman and I ~can~ be the 51st *and* 52nd vote Ã¢Å¡Â¡Ã¯Â¸Â https://t.co/sqZS4dEDgx","brooklyn, ny"
3555,1.57E+18,"Scoop: Josh Shapiro, the Democrat running for PA governor, has a notable co-host for a fundraiser tonight: Sheryl Bartos Ã¢â‚¬â€ wife of Jeff Bartos, a two-time statewide GOP candidate and, more pointedly, the co-chair of Dr. OzÃ¢â‚¬â„¢s Senate campaign. https://t.co/9hbE3pvmed",9/21/22 22:00,JulieNahill,,3179,531,243,0,"Scoop: Josh Shapiro, the Democrat running for PA governor, has a notable co-host for a fundraiser tonight: Sheryl Bartos Ã¢â‚¬â€ wife of Jeff Bartos, a two-time statewide GOP candidate and, more pointedly, the co-chair of Dr. OzÃ¢â‚¬â„¢s Senate campaign. https://t.co/9hbE3pvmed",
3556,1.57E+18,"@SenateurBenoit SenatÃƒÂ¨ BenoÃƒÂ®t kouman w ye ? M te konn repete sa wap di la tou, men lÃƒÂ¨m ap reflechi politik pragmatig mw wÃƒÂ¨ li pa posib paske pa gen Moun ki gen pouvwa nan menl lap relew vin ranplasel si se pa rapÃƒÂ² fÃƒÂ²s ki metel deyÃƒÂ², konsa si se you akÃƒÂ² politk wap prone pwopozisyon w la pap pase!",9/21/22 22:00,BateauJunior1,,216,38,0,0,"@SenateurBenoit SenatÃƒÂ¨ BenoÃƒÂ®t kouman w ye ? M te konn repete sa wap di la tou, men lÃƒÂ¨m ap reflechi politik pragmatig mw wÃƒÂ¨ li pa posib paske pa gen Moun ki gen pouvwa nan menl lap relew vin ranplasel si se pa rapÃƒÂ² fÃƒÂ²s ki metel deyÃƒÂ², konsa si se you akÃƒÂ² politk wap prone pwopozisyon w la pap pase!",
3557,1.57E+18,"VICTORY!

Let's win these two ""empty"" seats in the U.S. Senate and build our majority!

Help us register voters and get out the vote for John Fetterman in PA and Tim Ryan in OH!

Chip in $10, $25, $50, $100, $250, $500 or more to win! https://t.co/Z3F4lTLVaa https://t.co/xj2oLNG0Ov",9/21/22 21:58,Susang202,,2979,721,1726,0,"VICTORY!

Let's win these two ""empty"" seats in the U.S. Senate and build our majority!

Help us register voters and get out the vote for John Fetterman in PA and Tim Ryan in OH!

Chip in $10, $25, $50, $100, $250, $500 or more to win! https://t.co/Z3F4lTLVaa https://t.co/xj2oLNG0Ov",
3558,1.57E+18,"PA Lt Gov @JohnFetterman is running for US Senate, but his floundering performance on the campaign trail has left many, including top Democrats, questioning whether he is fit to run for office Ã¢â‚¬â€ or even serve in the upper chamber of the house.
https://t.co/kPvuUkXyCYusa",9/21/22 21:57,ThirdWorldBS,,1366,824,3,9,"PA Lt Gov @JohnFetterman is running for US Senate, but his floundering performance on the campaign trail has left many, including top Democrats, questioning whether he is fit to run for office Ã¢â‚¬â€ or even serve in the upper chamber of the house.
https://t.co/kPvuUkXyCY",usa
3559,1.57E+18,"Scoop: Josh Shapiro, the Democrat running for PA governor, has a notable co-host for a fundraiser tonight: Sheryl Bartos Ã¢â‚¬â€ wife of Jeff Bartos, a two-time statewide GOP candidate and, more pointedly, the co-chair of Dr. OzÃ¢â‚¬â„¢s Senate campaign. https://t.co/9hbE3pvmedrichmond, va",9/21/22 21:56,christophcrews,,2675,1002,243,0,"Scoop: Josh Shapiro, the Democrat running for PA governor, has a notable co-host for a fundraiser tonight: Sheryl Bartos Ã¢â‚¬â€ wife of Jeff Bartos, a two-time statewide GOP candidate and, more pointedly, the co-chair of Dr. OzÃ¢â‚¬â„¢s Senate campaign. https://t.co/9hbE3pvmed","richmond, va"
3560,1.57E+18,"@kristina_wong @RepStefanik Careful with your numbers, Elise: Trafalgar predicted Trump was going to win in 2020 by carrying AZ, FL, GA, MI, NV, NC and PA. Biden carried all of them except FL &amp; NC. Also forecast that GA would send both R's to the Senate in 2021.",9/21/22 21:56,Filojelos,,16,5,0,0,"@kristina_wong @RepStefanik Careful with your numbers, Elise: Trafalgar predicted Trump was going to win in 2020 by carrying AZ, FL, GA, MI, NV, NC and PA. Biden carried all of them except FL &amp; NC. Also forecast that GA would send both R's to the Senate in 2021.",
3561,1.57E+18,"Scoop: Josh Shapiro, the Democrat running for PA governor, has a notable co-host for a fundraiser tonight: Sheryl Bartos Ã¢â‚¬â€ wife of Jeff Bartos, a two-time statewide GOP candidate and, more pointedly, the co-chair of Dr. OzÃ¢â‚¬â„¢s Senate campaign. https://t.co/9hbE3pvmedunited states",9/21/22 21:55,trpersists2,,4064,3136,243,0,"Scoop: Josh Shapiro, the Democrat running for PA governor, has a notable co-host for a fundraiser tonight: Sheryl Bartos Ã¢â‚¬â€ wife of Jeff Bartos, a two-time statewide GOP candidate and, more pointedly, the co-chair of Dr. OzÃ¢â‚¬â„¢s Senate campaign. https://t.co/9hbE3pvmed",united states
3562,1.57E+18,"Who do we vote for in the 40th PA Senate race? A state rep with a zero environmental rating, or the Secretary of the Brodhead Watershed Association who cares about the 27th Amendment? https://t.co/c1z30WWGfp",9/21/22 21:53,JenniferforPA,,90,170,4,18,"Who do we vote for in the 40th PA Senate race? A state rep with a zero environmental rating, or the Secretary of the Brodhead Watershed Association who cares about the 27th Amendment? https://t.co/c1z30WWGfp",
3563,1.57E+18,"Here's the deal: a 50/50 Senate isn't cutting it. Expanding the Dem majority means we NEED to win PA + WI.

Last I checked, for Senate roll call, B comes before FÃ¢â‚¬Â¦but with your help, @johnfetterman and I ~can~ be the 51st *and* 52nd vote Ã¢Å¡Â¡Ã¯Â¸Â https://t.co/sqZS4dEDgx",9/21/22 21:53,allmeryand,,4347,3061,494,0,"Here's the deal: a 50/50 Senate isn't cutting it. Expanding the Dem majority means we NEED to win PA + WI.

Last I checked, for Senate roll call, B comes before FÃ¢â‚¬Â¦but with your help, @johnfetterman and I ~can~ be the 51st *and* 52nd vote Ã¢Å¡Â¡Ã¯Â¸Â https://t.co/sqZS4dEDgx",
3564,1.57E+18,"We call on @PASDCC to condemn @mpinsley's support of violence towards political opponents &amp; to withdraw all support of his candidacy immediately. His remarks make it clear he wonÃ¢â‚¬â„¢t be able to effectively represent all the residents of 16th Senate district.
https://t.co/21wJrAemvK",9/21/22 21:51,MCD01792335,,12340,15165,46,0,"We call on @PASDCC to condemn @mpinsley's support of violence towards political opponents &amp; to withdraw all support of his candidacy immediately. His remarks make it clear he wonÃ¢â‚¬â„¢t be able to effectively represent all the residents of 16th Senate district.
https://t.co/21wJrAemvK",
3565,1.57E+18,"Scoop: Josh Shapiro, the Democrat running for PA governor, has a notable co-host for a fundraiser tonight: Sheryl Bartos Ã¢â‚¬â€ wife of Jeff Bartos, a two-time statewide GOP candidate and, more pointedly, the co-chair of Dr. OzÃ¢â‚¬â„¢s Senate campaign. https://t.co/9hbE3pvmedfort  smalltown , pa",9/21/22 21:50,DemJewishPA,,5000,1309,243,0,"Scoop: Josh Shapiro, the Democrat running for PA governor, has a notable co-host for a fundraiser tonight: Sheryl Bartos Ã¢â‚¬â€ wife of Jeff Bartos, a two-time statewide GOP candidate and, more pointedly, the co-chair of Dr. OzÃ¢â‚¬â„¢s Senate campaign. https://t.co/9hbE3pvmed","fort  smalltown , pa"
3566,1.57E+18,"@pm_mcdaniel @NickKnudsenUS @TimRyan Support the #FlippableFive Senate candidates from the key states FL, NC, OH, PA, &amp; WI. And help strengthen the Dems' Senate majority. https://t.co/k2DhuJrxdDphila, pa, usa  Ã¢â€“ÂªÃ¯Â¸Å¾  vaxxed x4",9/21/22 21:49,Folon15,,809,562,1,2,"@pm_mcdaniel @NickKnudsenUS @TimRyan Support the #FlippableFive Senate candidates from the key states FL, NC, OH, PA, &amp; WI. And help strengthen the Dems' Senate majority. https://t.co/k2DhuJrxdD","phila, pa, usa  Ã¢â€“ÂªÃ¯Â¸Å¾  vaxxed x4"
3567,1.57E+18,"Scoop: Josh Shapiro, the Democrat running for PA governor, has a notable co-host for a fundraiser tonight: Sheryl Bartos Ã¢â‚¬â€ wife of Jeff Bartos, a two-time statewide GOP candidate and, more pointedly, the co-chair of Dr. OzÃ¢â‚¬â„¢s Senate campaign. https://t.co/9hbE3pvmed",9/21/22 21:47,TampaWoman1965,,2962,1233,243,0,"Scoop: Josh Shapiro, the Democrat running for PA governor, has a notable co-host for a fundraiser tonight: Sheryl Bartos Ã¢â‚¬â€ wife of Jeff Bartos, a two-time statewide GOP candidate and, more pointedly, the co-chair of Dr. OzÃ¢â‚¬â„¢s Senate campaign. https://t.co/9hbE3pvmed",
3568,1.57E+18,"Scoop: Josh Shapiro, the Democrat running for PA governor, has a notable co-host for a fundraiser tonight: Sheryl Bartos Ã¢â‚¬â€ wife of Jeff Bartos, a two-time statewide GOP candidate and, more pointedly, the co-chair of Dr. OzÃ¢â‚¬â„¢s Senate campaign. https://t.co/9hbE3pvmed",9/21/22 21:47,n_ymiller,,3154,1654,243,0,"Scoop: Josh Shapiro, the Democrat running for PA governor, has a notable co-host for a fundraiser tonight: Sheryl Bartos Ã¢â‚¬â€ wife of Jeff Bartos, a two-time statewide GOP candidate and, more pointedly, the co-chair of Dr. OzÃ¢â‚¬â„¢s Senate campaign. https://t.co/9hbE3pvmed",
